Product ID,Store ID,Price,Sales Quantity,Month,Weekday,Is_Weekend,Is_EndOfMonth,Promotions_No,Promotions_Yes,Seasonality Factors_Festival,Seasonality Factors_Holiday,Seasonality Factors_Missing,External Factors_Competitor Pricing,External Factors_Economic Indicator,External Factors_Missing,External Factors_Weather,Demand Trend_Decreasing,Demand Trend_Increasing,Demand Trend_Stable,Customer Segments_Budget,Customer Segments_Premium,Customer Segments_Regular,Store_Avg_Sales,Product_Avg_Sales,Prediction,Lower,Upper,Alert,Month_Name
9109,93,41.31,101,10,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,295.7692307692308,101.0,107.07248538188036,39.15396663005937,174.99100413370132,-,Oct
7227,48,43.43,250,10,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,288.4157303370786,158.5,196.39754952043185,3.5210103112684976,389.2740887295952,-,Oct
9208,80,21.46,110,10,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,235.48888888888888,308.3333333333333,183.51494659781096,0.0,383.19127984620434,-,Oct
4667,43,89.71,340,7,6,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,218.46218487394958,253.0,291.6972529712815,104.37731036961,479.017195572953,-,Jul
7391,26,66.88,273,2,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,231.72,296.0,267.3558614780023,138.8977444215735,395.81397853443104,-,Feb
3247,67,48.35,254,11,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,246.82828282828282,254.0,256.1928914707142,124.3881906533669,387.99759228806147,-,Nov
2899,16,13.95,130,12,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,259.5897435897436,130.0,132.99152682867305,17.902230712163913,248.08082294518218,-,Dec
4236,67,62.32,221,9,4,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,246.82828282828282,221.0,239.30413236494687,66.68680532360366,411.92145940629007,-,Sep
5746,59,96.23,48,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,243.83035714285714,207.33333333333334,128.15659208774116,0.0,323.94060947695044,-,Mar
3269,81,16.61,429,10,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,246.61904761904762,346.0,327.41297914704086,182.61067389223416,472.21528440184755,-,Oct
7082,36,60.72,102,12,6,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,237.6036036036036,102.0,101.03023338624197,45.033314141545205,157.02715263093876,-,Dec
4534,64,56.8,124,12,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,240.1734693877551,99.0,109.8528440201882,48.61584077102218,171.0898472693542,-,Dec
4714,31,83.53,103,9,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,258.86725663716817,103.0,104.35236035496506,56.31031562916547,152.39440508076464,-,Sep
9538,52,29.11,35,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,262.55172413793105,35.0,34.4651229407847,23.602958522472036,45.32728735909737,-,May
1486,2,61.0,400,8,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,257.39252336448595,335.75,357.93257989948813,244.66443825850715,471.2007215404691,-,Aug
1789,86,91.66,228,10,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,259.6779661016949,241.5,260.75053287438465,114.79415378818385,406.70691196058544,-,Oct
2612,39,65.6,150,2,5,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,248.6637168141593,121.5,134.14282933853843,57.58658582876296,210.6990728483139,-,Feb
3371,78,58.55,108,7,4,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,257.55555555555554,108.0,108.71095610803667,66.51104997458194,150.9108622414914,-,Jul
9739,46,7.31,485,10,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,238.38372093023256,352.6666666666667,439.8722004149976,304.41109727558046,575.3333035544148,Hot product,Oct
8530,72,61.87,368,10,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,268.20952380952383,376.5,374.0654102699302,330.3261573980325,417.804663141828,-,Oct
8606,10,82.4,452,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,252.816091954023,452.0,450.23363204958093,423.82354886049,476.64371523867186,Hot product,Feb
4619,97,77.24,287,3,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,229.45882352941177,287.0,244.37439888661498,19.982926724204106,468.76587104902586,-,Mar
2527,25,18.3,420,3,5,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,239.28571428571428,302.25,348.5582459153205,195.09459417070227,502.02189765993876,-,Mar
7282,37,52.07,45,12,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,238.40697674418604,265.5,169.21379657399325,0.0,426.75677859184503,-,Dec
1096,89,74.83,401,3,5,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,249.94117647058823,213.75,320.308441238498,112.6773773053784,527.9395051716176,-,Mar
1954,27,28.69,481,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,249.55140186915887,315.0,403.88309347527866,210.73590273828557,597.0302842122717,Hot product,Jan
5443,71,46.6,334,4,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,254.29906542056074,295.5,321.04111489145356,230.11133841437857,411.97089136852856,-,Apr
6685,83,30.89,206,3,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,240.14772727272728,267.0,245.19885147372324,132.1845189967373,358.2131839507092,-,Mar
4691,49,83.15,3,5,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,253.73,178.0,97.0408339210804,0.0,318.96672946864277,-,May
1879,81,71.64,362,3,5,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,246.61904761904762,248.5,299.3007787104867,127.4170569128627,471.1845005081108,-,Mar
9804,66,24.03,124,12,6,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,248.78504672897196,124.0,119.97516879824269,24.66250908438606,215.28782851209934,-,Dec
6256,92,77.57,194,11,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,243.01030927835052,186.5,188.04519989060006,53.88966940658108,322.20073037461907,-,Nov
3183,53,41.6,484,10,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,219.70652173913044,484.0,483.83,480.0695061813639,487.59049381863605,Hot product,Oct
2452,20,94.23,75,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,228.05434782608697,75.0,83.35558169435598,24.407178638261982,142.30398475044996,-,Nov
8463,8,68.61,394,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,241.20192307692307,394.0,397.9082728123039,328.10744498658767,467.7091006380201,-,Jan
5546,73,35.28,293,12,4,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,263.9051724137931,284.3333333333333,294.41519984384286,184.6449429844193,404.1854567032664,-,Dec
1533,47,44.52,343,4,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,243.9304347826087,186.5,260.402621021118,79.83164803973656,440.97359400249945,-,Apr
6657,38,75.6,268,8,6,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,250.24468085106383,268.0,264.54579216869956,61.0232602046336,468.0683241327655,-,Aug
1847,81,98.99,45,12,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,246.61904761904762,225.66666666666666,142.47980877229855,0.0,376.8956061003979,-,Dec
2749,25,73.29,434,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,239.28571428571428,371.3333333333333,399.9928844626734,302.6563166589207,497.3294522664261,-,May
7683,81,53.73,53,6,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,246.61904761904762,53.0,54.38586433011433,42.69231461806224,66.07941404216642,-,Jun
3003,69,43.18,94,11,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,222.58333333333334,94.0,98.04643703389127,47.86310331191382,148.2297707558687,-,Nov
8921,24,50.87,204,3,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,273.70212765957444,204.0,208.3332339753724,63.655363787710485,353.0111041630343,-,Mar
9533,51,73.76,299,5,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,248.61818181818182,299.0,298.4420688798288,184.2825777567469,412.60156000291073,-,May
3945,63,24.94,195,10,6,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,264.1758241758242,195.0,210.08963787064164,68.18303240518804,351.99624333609523,-,Oct
2131,52,11.16,252,10,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,262.55172413793105,336.0,294.29168778250926,169.7870257614502,418.7963498035683,-,Oct
5860,94,44.38,66,12,6,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,258.58035714285717,258.5,152.97953934477633,0.0,383.7372775765681,-,Dec
1701,22,26.99,335,10,5,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,243.97938144329896,201.33333333333334,261.38338397424985,124.29654174077814,398.47022620772157,-,Oct
2259,4,29.95,75,7,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,274.06363636363636,216.0,149.89978789874198,0.0,332.3330711995466,-,Jul
6089,39,93.24,220,4,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,248.6637168141593,220.0,208.07259039699974,93.00875514043689,323.1364256535626,-,Apr
9718,1,71.65,111,6,5,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,235.27272727272728,111.0,101.28781515459879,47.19111754128702,155.38451276791056,-,Jun
1719,20,89.77,10,7,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,228.05434782608697,10.0,9.99,9.01019601960392,10.96980398039608,-,Jul
3187,82,46.37,302,4,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,237.4878048780488,233.5,255.11432374512245,117.09927990556403,393.12936758468084,-,Apr
6892,52,9.22,51,11,5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,262.55172413793105,253.33333333333334,154.37455532096243,0.0,411.1894923232902,-,Nov
5794,97,98.56,66,4,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,229.45882352941177,76.0,67.60675212980478,30.54433906645729,104.66916519315225,-,Apr
5670,39,40.25,303,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,248.6637168141593,292.8,304.37088434295543,186.66581962269703,422.07594906321384,-,Jun
5488,36,22.68,287,9,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,237.6036036036036,287.0,272.5250106286839,159.2340492767609,385.8159719806069,-,Sep
8405,40,93.87,257,8,6,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,239.82203389830508,144.5,210.08800864187006,66.79988688641254,353.3761303973276,-,Aug
9467,31,30.73,201,10,6,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,258.86725663716817,318.5,245.45726972743861,120.43925625142415,370.47528320345305,-,Oct
4633,47,13.28,23,8,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,243.9304347826087,227.66666666666666,142.57219142603668,0.0,332.11627074457897,-,Aug
6260,85,99.57,452,7,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,243.6946564885496,248.0,353.82816248822763,153.07575623642356,554.5805687400317,-,Jul
3101,4,42.08,378,10,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,274.06363636363636,378.0,374.10474336745705,267.60462740661495,480.60485932829914,-,Oct
9934,95,32.93,484,10,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,243.68269230769232,322.3333333333333,375.1298687457729,61.33391875493413,688.9258187366117,-,Oct
6168,16,13.64,141,8,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,259.5897435897436,245.0,235.44045379876843,12.636489754139319,458.2444178433975,-,Aug
9104,8,38.12,66,9,6,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,241.20192307692307,257.75,266.8327457904412,32.29910118269174,501.3663903981907,-,Sep
5934,16,23.34,39,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,259.5897435897436,258.0,158.005213118694,0.0,413.03928640064777,-,Mar
2773,31,20.76,430,11,6,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,258.86725663716817,221.5,314.6949779818305,75.29123384239554,554.0987221212655,-,Nov
7224,27,79.91,487,10,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,249.55140186915887,266.3333333333333,358.27841274398844,101.6670379687983,614.8897875191785,-,Oct
5052,55,93.79,323,6,6,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,239.11494252873564,323.0,315.9397118458138,214.88190088401097,416.99752280761663,-,Jun
8803,22,51.07,489,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,243.97938144329896,423.0,417.07179129831536,376.94030784681763,457.2032747498131,Hot product,Feb
1839,90,9.9,1,4,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,247.02912621359224,239.0,107.41437133698061,0.0,398.3948443876639,-,Apr
4002,87,95.56,126,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,239.3578947368421,126.0,139.90947654723132,29.967041564925125,249.85191152953752,-,Feb
9349,49,50.31,426,12,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,253.73,426.0,427.23463281482196,401.9905630828643,452.47870254677963,Hot product,Dec
7102,3,47.63,303,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,254.64356435643563,387.5,359.80965429235033,207.91607028646393,511.7032382982367,-,Jul
2081,76,89.22,287,2,5,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,245.84883720930233,343.0,352.08233671410375,201.02996444339757,503.1347089848099,-,Feb
2644,19,29.84,198,8,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,247.2,198.0,195.1398123809964,82.1083401003931,308.1712846615997,-,Aug
9303,29,47.22,176,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,250.38392857142858,186.0,194.9245002386557,83.29475028706408,306.55425019024733,-,Jul
9104,2,67.18,93,8,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,257.39252336448595,257.75,153.63032720130465,0.0,368.7732197837786,-,Aug
2179,2,95.0,455,8,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,257.39252336448595,324.3333333333333,371.15113348306824,198.7087214816225,543.5935454845139,-,Aug
5229,84,36.53,228,9,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,266.5595238095238,228.0,215.99480954355232,47.18350077804945,384.8061183090552,-,Sep
1745,62,76.85,189,12,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,247.95098039215685,189.0,200.23749738102404,72.72577112048249,327.7492236415656,-,Dec
4513,50,69.69,407,5,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,253.4678899082569,240.0,294.6290097217061,84.92823219714782,504.32978724626435,-,May
3560,90,50.6,265,8,5,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,247.02912621359224,198.66666666666666,217.64043820158398,75.87265480824053,359.40822159492745,-,Aug
5380,85,15.07,126,12,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,243.6946564885496,151.5,133.07365642881624,30.511417096201413,235.63589576143107,-,Dec
9745,16,6.36,299,11,5,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,259.5897435897436,189.0,263.316628146921,105.82020810231623,420.8130481915258,-,Nov
8493,66,39.48,192,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,248.78504672897196,175.5,192.52692450707974,32.742469715600606,352.3113792985589,-,Apr
4301,24,42.03,79,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,273.70212765957444,82.5,76.36529683172041,36.89437528169819,115.83621838174264,-,Mar
7895,24,21.12,316,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,273.70212765957444,316.0,317.05335243970006,238.19552106461762,395.9111838147825,-,Feb
8985,97,10.48,19,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,229.45882352941177,95.2,48.51706328689208,0.0,142.9305462331902,-,Nov
7587,47,53.54,404,7,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,243.9304347826087,423.5,411.436530465124,383.3932505053724,439.4798104248756,Hot product,Jul
6953,49,28.21,435,12,3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,253.73,435.0,434.595538487257,416.9301525020218,452.26092447249215,Hot product,Dec
9969,69,38.19,360,1,5,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,222.58333333333334,313.5,275.42899387297507,0.0,582.1954256185151,-,Jan
3352,96,72.69,368,2,6,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,291.23853211009174,431.5,388.055497584541,326.39465084305135,449.71634432603065,-,Feb
7875,38,11.85,485,3,4,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,250.24468085106383,336.5,413.0995964631924,239.26731238225133,586.9318805441335,Hot product,Mar
7812,39,99.94,454,3,5,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,248.6637168141593,454.0,452.0805743145743,434.8706127392872,469.29053588986136,Hot product,Mar
4069,25,39.06,343,7,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,239.28571428571428,162.0,243.76461930531738,46.31125034485814,441.2179882657766,-,Jul
9377,82,57.98,398,7,5,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,237.4878048780488,398.0,399.8545370670631,338.9542432128324,460.75483092129383,-,Jul
2504,95,43.75,158,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,243.68269230769232,306.6,315.8088112238428,107.29988655528444,524.3177358924011,-,Jan
7957,44,5.57,29,8,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,248.06593406593407,151.5,76.93145736417603,0.0,211.99133456779435,-,Aug
8943,50,86.95,178,8,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,253.4678899082569,192.5,189.6977672522566,66.35594303276152,313.0395914717517,-,Aug
2641,88,38.06,493,3,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,252.91071428571428,404.5,406.7698718348385,314.6995180996365,498.8402255700405,Hot product,Mar
7666,18,32.67,375,8,6,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,253.84615384615384,248.66666666666666,295.88058006451774,114.94693677719525,476.81422335184027,-,Aug
7309,42,75.08,419,11,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,254.96363636363637,419.0,419.52077642038984,397.8167981666365,441.2247546741432,Hot product,Nov
1898,63,68.35,203,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,264.1758241758242,255.0,274.04841916746045,55.76037180257367,492.33646653234723,-,Jul
1040,52,26.04,163,2,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,262.55172413793105,163.0,189.17707220613474,0.0,381.60998528620587,-,Feb
9317,20,47.78,69,6,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,228.05434782608697,69.0,69.47098562966397,22.931134467602696,116.01083679172524,-,Jun
7060,24,11.58,203,5,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,273.70212765957444,293.4,245.8790602839802,103.74343390755007,388.01468666041035,-,May
4115,77,22.79,93,8,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,274.7549019607843,172.0,143.72561096876098,0.0,300.6989765205763,-,Aug
3672,13,6.3,123,7,4,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,245.70689655172413,253.0,184.88463078676824,0.18081951895652537,369.58844205457996,-,Jul
7223,68,36.6,495,11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,244.1089108910891,454.5,474.8906281331282,428.19320289951185,521.5880533667446,Hot product,Nov
5412,74,23.34,37,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,239.36470588235295,37.0,39.93505639441505,29.37660823389497,50.49350455493513,-,Sep
6820,68,30.18,293,1,4,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,244.1089108910891,212.66666666666666,242.7119669712731,65.84884552717466,419.57508841537157,-,Jan
2528,28,57.94,150,2,3,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,229.83898305084745,223.5,175.24734250849386,34.787224449602235,315.7074605673855,-,Feb
6291,21,15.27,300,7,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,232.1860465116279,300.0,300.4584059255719,171.74116436649584,429.17564748464804,-,Jul
3851,26,42.27,369,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,231.72,369.0,354.4900838911064,262.49468967826874,446.48547810394405,-,Nov
9769,87,87.42,235,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,239.3578947368421,235.0,235.27461502735784,2.942474344317958,467.6067557103977,-,Jan
8284,98,34.43,155,3,6,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,236.21698113207546,107.0,132.78253345106862,63.831460125860644,201.7336067762766,-,Mar
1235,44,58.46,218,10,6,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,248.06593406593407,271.3333333333333,252.10171414168508,41.500082309515534,462.70334597385465,-,Oct
9780,79,24.99,301,12,5,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,246.81052631578947,346.5,323.7656787195935,209.14166568746236,438.3896917517246,-,Dec
6431,39,32.45,463,4,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,248.6637168141593,365.5,373.655784772882,232.27452855342463,515.0370409923394,-,Apr
1215,52,84.82,188,8,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,262.55172413793105,293.3333333333333,240.2051729472324,82.33901398518825,398.0713319092765,-,Aug
3668,9,36.8,465,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,251.05050505050505,465.0,465.25642937929763,459.30547159670044,471.2073871618948,Hot product,Aug
2259,1,21.66,357,1,4,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,235.27272727272728,216.0,299.5425813631904,119.37770879105042,479.70745393533036,-,Jan
7109,5,93.48,401,12,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,231.74257425742573,401.0,400.32816995971245,343.4017677678183,457.2545721516066,Hot product,Dec
5877,70,55.2,479,6,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,267.3611111111111,336.6666666666667,424.5390017054584,291.1187836947339,557.9592197161829,Hot product,Jun
7279,4,33.09,181,10,4,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,274.06363636363636,235.66666666666666,192.29894347915618,27.87803751029392,356.7198494480184,-,Oct
7711,35,46.38,499,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,247.1958762886598,354.5,334.4634731066948,195.9163395234557,473.01060668993387,-,Sep
8958,79,97.7,133,8,4,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,246.81052631578947,177.0,144.38000271421438,49.9128598637499,238.84714556467887,-,Aug
2973,2,8.96,250,8,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,257.39252336448595,186.0,216.91822108523246,78.0534814246814,355.7829607457835,-,Aug
9168,90,95.31,385,5,6,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,247.02912621359224,385.0,372.87594071814004,278.5565156635675,467.1953657727126,-,May
2850,62,82.54,461,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,247.95098039215685,461.0,461.0242529159883,443.20624600613354,478.8422598258431,Hot product,Jan
9558,24,50.19,486,1,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,273.70212765957444,486.0,486.39,480.8400842673064,491.9399157326936,Hot product,Jan
4244,95,86.14,491,3,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,243.68269230769232,432.0,460.1206633674595,387.3005892155172,532.9407375194018,Hot product,Mar
9509,76,66.98,374,7,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,245.84883720930233,374.0,385.4493851028295,312.3439211142089,458.55484909145014,-,Jul
7049,12,25.7,432,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,236.44642857142858,432.0,434.34601650917574,408.33435641730284,460.35767660104864,Hot product,Jun
6203,46,36.96,12,9,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,238.38372093023256,12.0,11.77,8.660387265269195,14.879612734730804,-,Sep
2240,48,83.13,386,2,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,288.4157303370786,435.0,404.0457101251986,347.23931858798915,460.852101662408,Hot product,Feb
6702,56,64.78,367,11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,244.65765765765767,294.0,343.8764940142083,248.66553705891565,439.0874509695009,-,Nov
4258,48,99.25,482,10,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,288.4157303370786,482.0,480.32,472.7599875555658,487.8800124444342,Hot product,Oct
2098,57,39.78,351,8,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,243.74157303370785,308.6666666666667,328.0591557304679,205.77731046660264,450.34100099433317,-,Aug
5844,51,23.4,272,9,4,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,248.61818181818182,272.0,284.45569673146764,161.7959737798745,407.1154196830608,-,Sep
7146,85,71.11,83,7,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,243.6946564885496,83.0,79.31584720783343,41.38845034282085,117.24324407284601,-,Jul
3339,61,53.97,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,249.89320388349515,138.5,132.94349970775806,0.0,289.71069274392426,-,Jan
6318,13,81.57,146,9,4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,245.70689655172413,146.0,153.90542129827278,37.513924103388234,270.29691849315736,-,Sep
7384,78,26.43,55,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,257.55555555555554,129.0,125.64987559653244,9.341640339158573,241.9581108539063,-,Mar
7548,2,12.38,380,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,257.39252336448595,380.0,370.9539824961238,278.27449101353733,463.63347397871024,-,Jun
1647,48,47.77,340,1,5,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,288.4157303370786,340.0,344.5299129922733,236.09499406818207,452.9648319163645,-,Jan
8731,2,39.25,415,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,257.39252336448595,415.0,409.0591412559129,356.3011478164824,461.8171346953434,Hot product,May
7993,65,46.85,259,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,246.1341463414634,259.0,274.82128431256604,139.29160001565774,410.3509686094743,-,Feb
9461,1,94.84,169,5,4,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,235.27272727272728,169.0,166.45190372977868,37.883484724072105,295.02032273548525,-,May
